category;title;sku;ssize;warehouse;orders_qty;sum_minus_comm;bought_qty;payout;stock;buyout_anomaly
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;42;Екатеринбург - Перспективная 14;56;80535.45;21;28728.57;12;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;40;СПБ Шушары;2;3163.65;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;46;Рязань (Тюшевское);33;44253.3;10;12970.5;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;50;Тула;82;113007.34;26;34751.36;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;50;Санкт-Петербург Уткина Заводь;2;2434.65;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;40;Невинномысск;13;18194.1;4;5605.23;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;40;Самара (Новосемейкино);14;19227.45;4;5535.73;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;44;Пенза;4;6288.0;1;1513.42;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;50;Астана Карагандинское шоссе;1;1591.65;1;1528.41;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;44;Невинномысск;31;43181.98;7;9050.59;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;42;Тула;94;126935.78;38;49011.99;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;40;Краснодар;24;34417.65;11;15556.66;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;42;Котовск;8;12315.3;3;4457.32;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;52;Рязань (Тюшевское);8;11629.05;3;3967.82;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;52;Краснодар;23;30593.85;5;6814.72;9;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;46;Тула;128;172232.21;44;57039.61;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;46;Белая дача;2;2668.8;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;40;Екатеринбург - Перспективная 14;10;14675.77;5;6668.38;10;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;42;Санкт-Петербург Уткина Заводь;1;1268.4;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;48;Краснодар;69;98118.38;25;33821.35;12;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;42;Белая дача;3;3959.7;1;1336.35;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;48;Самара (Новосемейкино);20;28441.5;9;12367.83;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;44;Новосибирск;7;9293.25;3;3899.36;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;52;Самара (Новосемейкино);3;4755.3;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;48;Белая дача;3;4167.45;2;2461.01;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;48;Пенза;4;6425.55;1;1487.39;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;42;Пенза;1;1591.65;1;1528.49;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;48;Астана Карагандинское шоссе;2;3045.75;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;48;Невинномысск;28;36198.45;14;17256.44;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;40;Казань;23;29979.75;12;15262.68;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;40;Воронеж;4;6209.47;1;1600.62;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;48;Электросталь;100;137867.87;32;42709.66;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;46;Владивосток;1;1650.6;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;50;Сарапул;6;8955.15;3;4179.06;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;46;Чашниково;1;1226.7;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;46;Самара (Новосемейкино);13;18013.95;4;5351.98;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;46;Екатеринбург - Испытателей 14г;1;1247.85;1;1221.3;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;44;Тула;113;153630.96;39;51855.04;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;40;Волгоград;3;4235.4;1;1526.65;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;42;Сарапул;18;25666.2;8;11438.01;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;40;Белая дача;2;2816.1;1;1425.31;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;42;Коледино;155;207602.93;67;86842.92;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;46;Невинномысск;28;37761.16;11;14289.18;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;50;Казань;47;63050.06;14;18464.18;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;44;Краснодар;31;42607.78;13;17697.39;6;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;44;Казань;113;143244.87;51;64015.71;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_beige;50;Рязань (Тюшевское);18;26449.14;4;5312.44;0;0
